Timestamp,Sender_ID,Receiver_ID,Amount,Location,Device_ID,Transaction_Type,Fraud_Label
2025-03-29 00:10:00,254730574986,254758301371,825,Nairobi,14ee8f2f-7fde-429c-a814-135cd0efb232,Send Money,0
2025-03-29 21:56:00,254779752553,25471136114,4374,Nairobi,f7b4e171-e914-4706-ad27-16a43bb161ac,Send Money,0
2025-03-28 05:06:00,25475579930,254761505860,573,Nakuru,06db8ad6-2f74-4fc4-8aa2-7506b6aa9920,Send Money,0
2025-03-28 12:58:00,254766825137,254787445861,454,Nakuru,3c9a2c7a-b477-453d-a4a9-58047e63ba33,Send Money,0
2025-03-29 18:31:00,254764441020,254710986099,6366,Kisumu,930527f8-e75e-46b7-9f04-818d12b6260c,Send Money,0
2025-03-29 14:35:00,254750994730,254797980110,8465,Kisumu,13945bc2-13c4-4172-b2d5-9e0d30d86211,Send Money,0
2025-03-28 00:07:00,254779331344,254766227565,3536,Eldoret,f0a29726-7b6b-4299-983e-234e829e1522,Send Money,0
2025-03-29 18:35:00,254797777182,254793480513,6817,Eldoret,5f0cd5d2-288e-49ee-aa46-4a2d2384bd7e,Send Money,0
2025-03-28 07:55:00,254731065890,254745187790,7773,Eldoret,a29a48b5-97fd-45d3-911a-259229ffd833,Send Money,0
2025-03-28 22:00:00,254771929574,254727970068,2789,Kisumu,548fbea9-b180-4c7c-b14d-7706bc3828fe,Send Money,0
2025-03-29 12:51:00,254716016437,254749665901,5815,Mombasa,fe684e66-9202-46d2-a65a-aecc632cf941,Send Money,0
2025-03-28 08:04:00,254720875037,254757206929,1534,Kisumu,789830dd-2b9a-489f-81a4-1581aa283616,Send Money,0
2025-03-29 19:34:00,254756627646,254786497519,9735,Mombasa,fd8d650b-1163-44bd-a148-85abc1577d7e,Send Money,0
2025-03-28 15:04:00,254738189669,254797671214,5642,Nairobi,5c7ae223-6343-4bdc-9486-97a5e93b0ebe,Send Money,0
2025-03-28 09:18:00,254723359892,254722072751,1956,Kisumu,a2143aa0-3194-4256-a204-63fa8f68e385,Send Money,0
2025-03-29 08:47:00,254770378220,254719830841,7717,Eldoret,23086c4f-6ed3-4f69-b46a-f372b59e9f83,Send Money,0
2025-03-29 14:05:00,254715257619,254739457362,6580,Nairobi,7d7292d3-e10a-4558-9b7c-f6378005316c,Send Money,0
2025-03-28 18:47:00,254720088068,254720964626,9383,Kisumu,5dd094be-59d7-4c6f-8d1b-e7b1a0cbde94,Send Money,0
2025-03-28 20:33:00,25473342201,254726779407,2888,Kisumu,f4f5eb56-33c8-42fa-95c9-78599582d508,Send Money,0
2025-03-29 19:21:00,254732318486,254712002851,709,Mombasa,78df2c16-f177-4888-aedc-21fb3456748c,Send Money,0
2025-03-29 23:55:00,254769708235,254713055789,3993,Nairobi,8bae9aae-0d74-4695-9012-f5aa8f3ccaea,Send Money,0
2025-03-28 07:47:00,254788274827,254793948962,4332,Eldoret,c4b1ee58-837b-4692-a551-975ad5474ea4,Send Money,0
2025-03-29 16:33:00,254774499512,25479771182,8308,Nairobi,ec04d0d5-28cf-4113-958c-e66652ebb891,Send Money,0
2025-03-29 23:02:00,254782980327,254798406504,6543,Kisumu,41f461f9-bc3a-4067-8a34-285375bb33be,Send Money,0
2025-03-28 14:07:00,254761967302,254745917103,6218,Nakuru,f2bc5868-e102-4c12-8a7e-9c42419966bc,Send Money,0
2025-03-29 16:34:00,254791017866,254750802327,9611,Kisumu,9337085f-724f-47f8-a645-9220130a75d8,Send Money,0
2025-03-28 04:18:00,254771240316,254752209989,1392,Mombasa,78774e8c-09cc-46dd-9f34-d295ec17e0ff,Send Money,0
2025-03-28 04:42:00,254774023859,254795190503,8200,Kisumu,0281505f-1c09-4d0a-80a3-19d8afffa9f5,Send Money,0
2025-03-29 03:29:00,25473438143,254737319919,968,Eldoret,b48966dd-4cab-4b6f-8913-6ebe5b392202,Send Money,0
2025-03-29 07:38:00,254722026579,254755281564,148,Eldoret,6c5e47a1-f68e-4db5-8715-9671f3750253,Send Money,0
2025-03-28 00:39:00,254756681714,254789992741,7091,Nairobi,247ebdcc-2284-45e9-8529-26d2ad484057,Send Money,0
2025-03-29 18:13:00,254727954062,254773084886,6718,Eldoret,1a6d3e7a-bb6f-4275-9db9-56706432d0a4,Send Money,0
2025-03-29 13:47:00,254751181774,254711595746,2166,Mombasa,648a131c-4457-446e-81e1-656d5fc9519d,Send Money,0
2025-03-28 16:54:00,254793097647,254722586651,9881,Nairobi,9e474cc8-e20b-4b14-a210-ee36ff23a3dc,Send Money,0
2025-03-28 10:12:00,254736227138,254749286568,7291,Nakuru,9d7181b1-dded-4de3-8f9e-8344204bf59f,Send Money,0
2025-03-29 07:55:00,254741683770,254767959060,204,Eldoret,3d1c4174-0e4f-4598-a2b4-e72faef14431,Send Money,0
2025-03-28 11:27:00,254788563129,254769389460,8767,Nairobi,8442caee-6c9f-463f-a7b9-8afb93d1550d,Send Money,0
2025-03-28 10:12:00,254731634375,254762017317,864,Nakuru,bc2c8950-cce1-4041-b227-44c6915cd6ee,Send Money,0
2025-03-29 14:27:00,254770667274,254746708141,2255,Eldoret,d1d88b7d-1f2a-4df3-93d0-ceaf42042bb9,Send Money,0
2025-03-29 16:13:00,254782296912,254757264054,5392,Nakuru,f0982981-52bc-45bd-9ef6-e20c2dd3a9dc,Send Money,0
2025-03-29 05:41:00,254749164261,254755186088,9605,Kisumu,74520890-9408-46da-8755-14a9d2afd731,Send Money,0
2025-03-29 06:10:00,254775784305,254741290556,7471,Nakuru,b41e06eb-0a4a-45a1-a8e2-fd421633f940,Send Money,0
2025-03-29 19:11:00,254722301027,254722763633,1112,Nairobi,4dc5fc44-10a3-4fd4-a710-96f8c3af7b1a,Send Money,0
2025-03-29 20:56:00,254795410887,254798638387,5809,Eldoret,faf5c4e9-b299-4fa6-994c-ca0abe2f758c,Send Money,0
2025-03-29 01:47:00,254723828248,254731512365,5361,Nairobi,ffab2f17-d414-4860-8470-3faabcb8d81d,Send Money,0
2025-03-29 08:10:00,254760622869,254795959366,3737,Eldoret,e3b89c06-687d-49be-b0f2-a9927c54c062,Send Money,0
2025-03-29 23:41:00,254739920731,254767272324,5174,Nairobi,9e0a8ac4-428a-40c1-9817-75d5de060c7c,Send Money,0
2025-03-28 19:12:00,254751707517,254743315839,7576,Nairobi,e286c3fa-b491-4a9f-888e-cb05631463f5,Send Money,0
2025-03-28 09:34:00,254791609768,254774607649,8402,Nairobi,bd725df4-cfd8-4afc-b097-8e655a92e02b,Send Money,0
2025-03-29 07:50:00,254768455345,254799543337,9459,Nairobi,35a7f720-82ed-47b4-9e98-d45a692d974f,Send Money,0
2025-03-28 16:52:00,254776448849,254763814383,7175,Eldoret,9b6f5174-9723-44c2-a40b-0cd49a021e94,Send Money,0
2025-03-28 11:09:00,254744518253,254737549909,3769,Mombasa,be882d91-87f2-4d44-ab1b-0705f167ad71,Send Money,0
2025-03-28 04:28:00,254724667274,254793301384,4594,Nairobi,815f8bd0-7d7c-4ad9-b379-052a742ba80d,Send Money,0
2025-03-28 21:23:00,254714881696,254772056256,1341,Mombasa,0f5189eb-bda0-4eea-8122-c266967e400a,Send Money,0
2025-03-28 15:23:00,254767885524,254792046299,717,Nakuru,a6a9ac0c-8d67-4eac-b237-26f2efd6d707,Send Money,0
2025-03-28 18:45:00,254716580709,25477913048,843,Eldoret,42ddf1aa-8594-4ee5-9505-a5790db522fb,Send Money,0
2025-03-29 01:29:00,254742466848,254794945781,4686,Kisumu,084a86a0-e6ce-4c7f-b663-1781c2982f8f,Send Money,0
2025-03-29 05:18:00,254721425416,254720726673,4502,Nakuru,bfe92aca-dc1f-4c7d-bd83-b851f5fc0add,Send Money,0
2025-03-29 02:34:00,254758930216,25472312217,1545,Mombasa,f6fd2fd9-4d4c-4866-a87c-44b73654a03b,Send Money,0
2025-03-28 04:06:00,2547753413,254754379464,4129,Mombasa,7f7df262-3798-4bc0-a75c-714f789e0360,Send Money,0
2025-03-29 02:00:00,254759353347,254754587736,1306,Kisumu,6c6c0e06-b26c-476c-8913-966cd7b9a86a,Send Money,0
2025-03-29 12:18:00,254741988782,254733165446,6069,Mombasa,78e3d95e-c99c-42a9-ba37-38109b470d87,Send Money,0
2025-03-29 16:00:00,254771222656,254751973429,6715,Nakuru,870f4597-fca1-4f59-afcc-2e4558bedc12,Send Money,0
2025-03-29 13:23:00,254719677279,254712714425,1071,Mombasa,fa4fe61b-1ca7-4b45-80ed-18ca94cc702f,Send Money,0
2025-03-29 08:19:00,254768842687,254722186397,6594,Nairobi,a42ffa9f-313f-4f2d-9045-c630675f53b8,Send Money,0
2025-03-28 15:29:00,25472839911,254735398470,5106,Kisumu,50c37028-9364-4ea8-8359-35b7f6a2be98,Send Money,0
2025-03-29 20:52:00,254719203391,25475174589,748,Nairobi,26297e1b-5189-469f-a70e-4f9e162f114b,Send Money,0
2025-03-28 03:46:00,254712766475,254776941234,1045,Nairobi,8dca4986-b269-4158-adb8-faf886388a04,Send Money,0
2025-03-29 21:48:00,254778201175,254758463610,2522,Eldoret,32f2100f-f2c4-40d4-91a4-085929367c4d,Send Money,0
2025-03-28 04:24:00,254753610884,254724292794,1893,Mombasa,3f4ec326-be42-407d-a5a8-6f830b614ea4,Send Money,0
2025-03-28 23:15:00,254710218521,254719567254,9254,Nairobi,0270c4a9-f149-4ed7-8112-d29f309e2fd6,Send Money,0
2025-03-29 00:17:00,254748552695,254729191048,5782,Nakuru,ac65e622-4264-458f-ad23-dd50bca12105,Send Money,0
2025-03-28 10:45:00,254753558505,254724744269,6016,Nakuru,7bae8489-7d59-4e1c-bd67-412a7bb3e991,Send Money,0
2025-03-29 13:38:00,254782418951,254734294634,3634,Nairobi,d28825f2-5814-480d-8c68-40a012d88d6c,Send Money,0
2025-03-28 23:38:00,254777939864,254734616921,9524,Kisumu,11e863db-2508-41ea-9df6-fc21cece98e2,Send Money,0
2025-03-29 00:33:00,254741942376,254769088810,8170,Eldoret,0e5fa710-19b4-450c-97d1-0cea21a77192,Send Money,0
2025-03-28 23:07:00,2547875399,254730955040,4225,Nairobi,d568781c-41f5-4ad8-b6c1-54307b4272ed,Send Money,0
2025-03-29 07:39:00,254723507863,254742051206,3470,Kisumu,c2a551f7-2903-43d9-b903-9bb269e6f837,Send Money,0
2025-03-29 17:44:00,254766741137,254734351416,7919,Nairobi,e510d2c2-5db8-438e-9443-fb369b56d84d,Send Money,0
2025-03-29 22:12:00,254710719626,25473824587,6664,Mombasa,19e3524a-648b-4925-9133-52307e35a1f8,Send Money,0
2025-03-28 20:49:00,254776672889,254774243365,5222,Kisumu,2f100b5c-84f6-46c7-ba77-436cd4d504d9,Send Money,0
2025-03-28 16:21:00,254781030540,254766298958,9387,Nakuru,f8080c77-9540-45f2-b7b4-fa9e9d2adcf9,Send Money,0
2025-03-28 19:14:00,254736065130,254780846223,8054,Nakuru,94ff87d5-af5c-4a48-add9-2a824e8b6726,Send Money,0
2025-03-28 09:47:00,254772084621,254723846420,6851,Nairobi,756befdf-1343-4307-8114-dadbb8f97fa2,Send Money,0
2025-03-28 07:55:00,254793662927,254798657124,8369,Kisumu,dacf266b-4791-4ed2-aaa2-d8ceb8464879,Send Money,0
2025-03-29 06:21:00,254751217770,254716602931,9769,Nairobi,0946f708-66a8-425b-a8d4-ea8a1c625858,Send Money,0
2025-03-28 16:25:00,254716862988,254750393144,834,Eldoret,c6e00512-19de-44a7-9ea9-948b92363d65,Send Money,0
2025-03-29 12:43:00,254729076315,254738766938,7303,Nakuru,26ed8183-0a44-49e8-8ecd-b5c8ca1ea574,Send Money,0
2025-03-28 20:41:00,254797276396,254717204258,7611,Mombasa,76ebfb9f-ab72-4fbb-a184-5677f515557f,Send Money,0
2025-03-28 03:09:00,254759531766,254719224027,6913,Kisumu,9555d985-d5c1-4c8e-8f22-b46c33df9913,Send Money,0
2025-03-29 00:00:00,254763019144,254793372377,4723,Mombasa,ae47fc6f-b462-4c9b-a066-7ea67083a64f,Send Money,0
2025-03-28 16:20:00,254796485014,254777643541,7256,Eldoret,f22ac553-d307-46ef-89f7-ed2117aec489,Send Money,0
2025-03-29 04:18:00,254719541556,254736086873,8965,Nairobi,37820c43-3013-415c-9e5d-46de0f2bc772,Send Money,0
2025-03-29 04:35:00,254722794935,254792517009,8805,Eldoret,d416d4f0-fd5d-4815-9b2b-54223c414f03,Send Money,0
2025-03-29 19:13:00,254762952158,254720550855,2377,Nakuru,0a172ed3-39b8-461b-a5f2-d154ee4f88e8,Send Money,0
2025-03-28 00:40:00,254789877427,254789662280,3646,Nairobi,b3ffc888-b877-477a-928d-c76fd174f683,Send Money,0
2025-03-29 15:14:00,254730530459,25479234344,8752,Eldoret,67baddb0-0e52-4633-bf37-342e542b9c19,Send Money,0
2025-03-28 15:42:00,254781344550,254784195581,4662,Nairobi,28e829be-dd38-4e88-8f6f-dbbb081f3d98,Send Money,0
2025-03-28 05:37:00,254731738015,254774279544,6988,Nairobi,84e1fd74-acac-4e72-a1d1-da21a1d9b238,Send Money,0
2025-03-28 22:17:00,254772170834,254740035209,127,Kisumu,ef6a6e92-4a92-4030-b0fa-fa29e7131e82,Send Money,0
2025-03-28 18:18:00,254727901976,254798327835,3395,Kisumu,e3f0cb59-ac56-4caf-9d00-6e2f73e5ed3f,Send Money,0
2025-03-29 14:46:00,254739456951,254773872248,5326,Mombasa,a8023eb3-2694-428c-a915-4044c93de65c,Send Money,0
2025-03-28 14:55:00,254724282033,254754867961,4350,Nairobi,f917edd1-9858-43c4-8a7d-ffb64a8941e1,Send Money,0
2025-03-29 14:40:00,254720210930,254731338570,2561,Kisumu,0afbfedc-9e5e-4412-9c97-cc0fe2874791,Send Money,0
2025-03-29 20:27:00,254766046203,254754976857,9201,Nakuru,ed38e475-fa15-4eb3-9e22-e144a0fbad9e,Send Money,0
2025-03-29 03:54:00,254724263692,254717197656,6999,Mombasa,6c94cdb5-de3a-4aed-ad70-6a47968e7f4f,Send Money,0
2025-03-28 15:30:00,254769298750,254794497243,7908,Nakuru,cac6fe1b-eb43-4108-b2c2-7690b8310a0e,Send Money,0
2025-03-28 04:48:00,254759464071,254722839454,8132,Eldoret,25f7fe08-3fab-4222-b4cf-d17d57a5ce39,Send Money,0
2025-03-28 12:03:00,254746874851,254721976896,3816,Eldoret,b8a59b02-6cdb-4797-9353-34759a449160,Send Money,0
2025-03-29 14:39:00,254794632437,254722932958,4661,Kisumu,6388fba8-e3be-4a9a-abea-071ba63484d3,Send Money,0
2025-03-29 08:33:00,254777703567,25474549984,9922,Nairobi,e5fe00e1-3b8f-4867-ad10-887790027c8e,Send Money,0
2025-03-28 18:09:00,254727225447,254787633015,9542,Nakuru,fd62d139-8db3-47be-a874-5f0be3c4cfab,Send Money,0
2025-03-28 08:02:00,254735387512,254710648652,3893,Eldoret,15dca036-e414-474e-aa66-ed00049ec94f,Send Money,0
2025-03-28 15:35:00,254778585842,254758742732,7701,Mombasa,4e685983-8ca4-4f31-8fe0-73e2088ef491,Send Money,0
2025-03-29 14:15:00,254794024440,254731301660,3317,Nakuru,014bb57a-dc85-4a57-a93e-7956aa28542f,Send Money,0
2025-03-28 02:35:00,254797132184,254755523178,7093,Nakuru,7dc520d1-7856-4032-8fbd-fe74880dd557,Send Money,0
2025-03-28 17:50:00,254745875015,254727930759,7442,Nakuru,6a6dd4ca-10a6-4e44-b39c-6b2c8377a1f4,Send Money,0
2025-03-29 08:38:00,254758925702,254736641157,4981,Nakuru,3cfb7b9b-3d63-4f8f-92c7-2d26c226bd77,Send Money,0
2025-03-29 17:41:00,254753678462,254773247675,2243,Mombasa,b9e10fad-b978-4777-af4a-c5ec4679aba3,Send Money,0
2025-03-29 13:28:00,254786558576,254762909843,2009,Mombasa,f51671f2-57c4-458a-969d-8281eb4bc031,Send Money,0
2025-03-29 04:03:00,254746719202,254765196014,8180,Mombasa,8b09a5e4-7f41-46cd-8172-6dfd4c80b2b3,Send Money,0
2025-03-28 02:03:00,254794988639,254795368908,9873,Nakuru,f7654e88-77eb-4ed5-ae4e-9c4dc2c96237,Send Money,0
2025-03-29 10:08:00,254714084540,254765101171,6869,Eldoret,9f944525-6190-48e5-8867-fff4616ac7bf,Send Money,0
2025-03-28 16:07:00,254775302344,254788150486,1241,Nairobi,e2b8d4ed-265b-4252-b6e6-88315440583c,Send Money,0
2025-03-28 14:14:00,254782015978,254739506393,1686,Nairobi,1367d8d5-c2d9-499f-acb7-6f4b7db689c8,Send Money,0
2025-03-28 10:39:00,254766881052,254733090943,6849,Nairobi,721b414a-82b4-45f4-a144-cc434f189296,Send Money,0
2025-03-29 13:18:00,254758086807,254777361432,5176,Nairobi,bca37a1b-cc06-4f15-90a1-c52ba6b81a42,Send Money,0
2025-03-29 02:42:00,254770806613,254733266376,1888,Kisumu,faa64ab7-a1e5-42ec-81e5-296d282f4eeb,Send Money,0
2025-03-29 18:43:00,25471442910,254755663727,8060,Kisumu,36d6a9de-d908-46ae-ba86-9042e397ad04,Send Money,0
2025-03-28 07:21:00,254761246124,254758710430,8067,Mombasa,d87a9592-78d1-43f5-90f9-fd1af6213fdb,Send Money,0
2025-03-29 08:24:00,254749456173,25478665023,7771,Nairobi,58359308-84bf-4bfe-84f1-73a78842cc68,Send Money,0
2025-03-29 06:38:00,254743665894,254738808519,2788,Kisumu,806dacc4-f9c8-47f5-9dc1-46042380e369,Send Money,0
2025-03-29 06:29:00,254796540121,254775654766,1891,Mombasa,8d1e8a5f-7e0c-4a1c-bab4-b3a39b117033,Send Money,0
2025-03-29 12:30:00,254762956212,254749432149,5642,Nakuru,fd7769a4-6b45-46e1-a5fa-25239227b5e4,Send Money,0
2025-03-28 08:52:00,254776760738,254765643202,1034,Nairobi,6a61c099-7dab-4f5b-bb86-9446b4a53b52,Send Money,0
2025-03-29 13:54:00,254726540035,254769961484,9517,Eldoret,850248e1-2324-4349-bf67-fdcbc3ef069d,Send Money,0
2025-03-28 22:16:00,254788583329,254731745020,4208,Eldoret,5be273c4-35b5-401e-8504-e60c45b51b8a,Send Money,0
2025-03-28 15:48:00,254749142555,254744037954,252,Nakuru,54012aca-a6da-4d7d-b099-db9478cf4a76,Send Money,0
2025-03-29 09:39:00,25476368185,25477948503,2607,Kisumu,a93d3913-739e-4748-bce7-2435e139f51f,Send Money,0
2025-03-28 07:39:00,25479731698,25472041467,685,Kisumu,8fb294a0-d5cd-4a73-89f5-da2e4e8d7519,Send Money,0
2025-03-28 09:10:00,254754334260,254715972410,7856,Nakuru,43e5d459-d3a7-4bd9-9030-9c7b6acc7d49,Send Money,0
2025-03-28 06:32:00,254717217118,254783788700,8887,Eldoret,86c99a62-d49f-49d4-be40-1b67c9639541,Send Money,0
2025-03-29 05:47:00,254778964596,254744279382,9408,Nakuru,73056907-4451-4606-b295-6494aca7060b,Send Money,0
2025-03-28 14:04:00,254753127042,254755597611,4542,Kisumu,b3afa915-ad64-42aa-8e59-416d14164d92,Send Money,0
2025-03-29 13:37:00,254724262547,254779261270,6635,Kisumu,a1be51f6-26ce-48ea-bf15-ff16c0690e7c,Send Money,0
2025-03-28 18:58:00,254768230983,254710707648,8056,Nairobi,0a75d32a-064c-4c0b-87ee-ee30c6a20557,Send Money,0
2025-03-28 10:45:00,254761172738,254720173594,4786,Kisumu,7d7683fc-3bc5-49a1-8bb0-71a6e1147ddb,Send Money,0
2025-03-29 13:46:00,254730003184,254754799223,7780,Eldoret,22334503-aa8e-4bc4-af02-55fbb454a37d,Send Money,0
2025-03-29 16:54:00,254799329410,254755186180,4268,Mombasa,80144ec8-0e4f-4934-8cd5-04de940155fe,Send Money,0
2025-03-29 00:26:00,254793231920,254746519712,5398,Eldoret,0a5087ca-d6a0-4bfe-8eac-38d978b92166,Send Money,0
2025-03-28 22:57:00,254713503304,254754868161,8037,Nakuru,b0e0b9c7-af24-423c-be53-efbd0a1f8451,Send Money,0
2025-03-29 19:25:00,254799300462,254712939247,3055,Nairobi,521a3319-b9a6-480f-a13b-ad555ac42914,Send Money,0
2025-03-29 19:17:00,25478748996,254745031936,4236,Kisumu,6d3858b5-fbc7-4dc6-8fb5-bc58a92ad659,Send Money,0
2025-03-28 02:21:00,254726803322,254763459547,2836,Mombasa,bea90d11-8cdf-4d60-8f52-828ced6bb99d,Send Money,0
2025-03-29 20:19:00,254799645580,25471029706,7208,Nairobi,d61e0171-4ddc-48db-b51a-30d99f8c4df6,Send Money,0
2025-03-28 08:20:00,25479523753,254740333596,6596,Kisumu,5c22069e-9b6a-4989-8c5d-ffaf22fef7eb,Send Money,0
2025-03-28 13:59:00,254768403149,254772094298,2973,Mombasa,111b7f1c-336b-4108-8d8e-3e2428488abd,Send Money,0
2025-03-29 21:49:00,254747485701,254774296448,6377,Nairobi,13298ce2-c134-45c9-be20-ca212b2ccc18,Send Money,0
2025-03-29 04:02:00,254763540949,254799814921,8974,Kisumu,805ecccf-a92b-4622-96c7-a4feee45b5f2,Send Money,0
2025-03-29 02:05:00,254770399071,254768768238,1902,Nakuru,3b792e35-dd17-4783-9fed-485ff59ebe23,Send Money,0
2025-03-29 10:06:00,254762599792,254713894810,928,Nakuru,29b562e5-9201-4e75-8ecf-533e7fc41a98,Send Money,0
2025-03-29 01:30:00,254750541381,254733482687,562,Nakuru,6bc6525f-1131-4699-a360-dafc6e9686d8,Send Money,0
2025-03-28 09:55:00,254719288513,254754053117,8385,Nairobi,2e22408f-2d37-4507-b053-1684b37fb95e,Send Money,0
2025-03-29 07:44:00,254716876625,254772784204,7316,Kisumu,d5042573-a8cf-428a-b7d8-19348d31396f,Send Money,0
2025-03-28 04:40:00,254744756301,254774160903,9137,Nakuru,0cc1fc55-44ae-4346-aadb-42d142a23a23,Send Money,0
2025-03-28 07:03:00,254794696462,25476254075,1736,Nairobi,ab32d3b6-1cce-4ebf-9511-a3201b0cf2b4,Send Money,0
2025-03-28 04:29:00,254743515646,254735614402,3950,Eldoret,16f50f70-b4bb-406d-ad90-336143b2517c,Send Money,0
2025-03-28 02:33:00,254713927842,25476958703,414,Nakuru,37a39184-dfb4-45c9-b7f2-254d5732eb37,Send Money,0
2025-03-29 20:21:00,254788521874,254722998412,896,Nairobi,c996500a-7cc7-4110-acac-709587507d28,Send Money,0
2025-03-29 05:10:00,25478505946,254759098278,2753,Mombasa,8747c962-f520-4ef0-9348-1c73b31d7351,Send Money,0
2025-03-28 11:01:00,254798346741,254774285768,183,Nakuru,1560234e-a3e4-4770-96cc-9fdafcc8c247,Send Money,0
2025-03-29 08:47:00,254742210189,254763824645,1030,Mombasa,4364afe9-bdda-40e2-8241-5bbd89d9ee71,Send Money,0
2025-03-28 01:22:00,254737965572,254741357475,9877,Mombasa,9c98a415-1666-4309-8074-3a4e145caa6b,Send Money,0
2025-03-29 00:09:00,254763944708,254724076902,6923,Nairobi,02086e9f-d411-4fc9-8e75-46661573b816,Send Money,0
2025-03-28 21:38:00,254718909369,254735949596,688,Mombasa,b3659af5-ca27-4515-943b-d75cbb2403e1,Send Money,0
2025-03-29 14:51:00,25476012897,254711457874,1170,Eldoret,915ca607-e158-4e9b-a056-8ad9f8880471,Send Money,0
2025-03-28 16:19:00,254784876435,254791864567,6591,Nakuru,5914f135-b978-4119-853e-e99a826e2dc7,Send Money,0
2025-03-29 13:00:00,254760857647,254793226133,6788,Nairobi,f1cdceff-6023-4cd3-8f98-d80032b53ef4,Send Money,0
2025-03-29 22:50:00,254729294577,254766817560,4068,Mombasa,31fb91af-b131-4537-968c-21651b56213d,Send Money,0
2025-03-29 03:39:00,254779246361,254792889438,6988,Kisumu,32a02fff-62c6-47b2-85bb-ebe76425b29e,Send Money,0
2025-03-28 23:18:00,254788799398,254748912296,5308,Kisumu,30c13bb2-2c3a-4ea4-9bd8-30640b1c55c3,Send Money,0
2025-03-28 10:32:00,254740736607,254773848423,8100,Nakuru,704ac999-46aa-4b96-b782-59fa5906c1a3,Send Money,0
2025-03-29 01:31:00,254740246073,254750739943,9600,Eldoret,a2c2be88-38eb-4283-be5d-d221ed7e9fa2,Send Money,0
2025-03-28 13:06:00,254744583321,254745608680,1065,Eldoret,fc0f0246-6f34-4c3e-82ce-f2ed8f991615,Send Money,0
2025-03-28 06:37:00,254765509840,254734473235,1631,Nairobi,615f3d67-074d-4811-82de-d1efebeeab3f,Send Money,0
2025-03-28 19:03:00,254784021493,254739518146,6304,Nakuru,f4fb7dcf-4f85-4bbe-97a9-9f2748d8d4ae,Send Money,0
2025-03-28 15:33:00,254744659649,254764957010,8730,Nakuru,1f50389a-a46d-454a-b48c-ab1b12a4bbf5,Send Money,0
2025-03-29 00:20:00,254744131201,254776082956,6288,Eldoret,e91b263c-6dc0-4c4d-8370-4e5ab5a67f2f,Send Money,0
2025-03-29 06:52:00,254785820900,254761105644,3785,Nairobi,80c18625-34e9-4cc0-84c4-d4041a6a5563,Send Money,0
2025-03-29 21:23:00,254756754060,254729802156,8442,Nakuru,27db2cb3-c91c-45be-aad2-1f29fdd7cca3,Send Money,0
2025-03-29 17:52:00,254719463756,254773099461,974,Nairobi,a89238cc-3bd3-4c54-afc2-20fe082d4a0a,Send Money,0
2025-03-28 04:45:00,254714351490,254792103081,5290,Eldoret,98c81e20-edfb-4316-a413-bee44c3d9399,Send Money,0
2025-03-28 04:24:00,254761526209,254791194714,6859,Kisumu,0f7c775b-bc83-4f49-9c1d-68ddf77722df,Send Money,0
